id,img_url,name,gender,category,type,abilities,weakness,height,weight,attack,defense,hp,special_attack,special_defense,speed,version_x,version_y
603,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/603.png,Eelektrik,"male, female",EleFish,Electric,Levitate,Ground,119.38,21.82,5,5,4,5,5,3,They coil around foes and shock them with electricity-generating organs that seem simply to be circular patterns.,"These Pokémon have a big appetite. When they spot their prey, they attack it and paralyze it with electricity."
604,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/604.png,Eelektross,"male, female",EleFish,Electric,Levitate,Ground,210.82,79.88,7,5,5,7,5,3,They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,"It latches on to prey with its sucker mouth, sinking in its fangs and shocking the prey with powerful electricity."
605,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/605.png,Elgyem,"male, female",Cerebral,Psychic,"Synchronize, Telepathy","Bug, Ghost, Dark",50.8,8.91,4,4,4,5,4,2,"If this Pokémon stands near a TV, strange scenery will appear on the screen. That scenery is said to be from its home.",This Pokémon was discovered about 50 years ago. Its highly developed brain enables it to exert its psychic powers.
606,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/606.png,Beheeyem,"male, female",Cerebral,Psychic,"Synchronize, Telepathy","Bug, Ghost, Dark",99.06,34.24,5,5,5,8,6,3,"Whenever a Beheeyem visits a farm, a Dubwool mysteriously disappears.","Sometimes found drifting above wheat fields, this Pokémon can control the memories of its opponents."
607,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/607.png,Litwick,"male, female",Candle,"Ghost, Fire","Flash Fire, Flame Body","Water, Ground, Rock, Ghost, Dark",30.48,3.06,2,4,3,4,4,2,"Its flame is usually out, but it starts shining when Litwick absorbs life-force from people or Pokémon.","While shining a light and pretending to be a guide, it leeches off the life-force of any who follow it."
608,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/608.png,Lampent,"male, female",Lamp,"Ghost, Fire","Flash Fire, Flame Body","Water, Ground, Rock, Ghost, Dark",60.96,12.91,3,4,4,6,4,4,Lampent appears at the moment of death and promptly absorbs the spirit as it leaves the body.,The spirits it absorbs fuel its baleful fire. It hangs around hospitals waiting for people to pass on.
609,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/609.png,Chandelure,"male, female",Luring,"Ghost, Fire","Flash Fire, Flame Body","Water, Ground, Rock, Ghost, Dark",99.06,34.02,4,6,4,9,6,5,The spirits burned up in its ominous flame lose their way and wander this world forever.,"It absorbs spirits, which it then burns. By waving the flames on its arms, it puts its foes into a hypnotic trance."
610,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/610.png,Axew,"male, female",Tusk,Dragon,"Rivalry, Mold Breaker","Ice, Dragon, Fairy",60.96,17.87,6,4,3,2,3,4,This Pokémon lives in nests that are made in the ground. People in ancient times used its tusks as cooking knives.,"If you see peculiar teeth marks on boulders or trees, it means an Axew is likely living nearby."
611,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/611.png,Fraxure,"male, female",Axe Jaw,Dragon,"Rivalry, Mold Breaker","Ice, Dragon, Fairy",99.06,35.73,7,5,4,3,3,4,"Because its tusks don’t grow back once they break, this Pokémon apparently won’t use them unless truly necessary.",Fraxure uses its thick tusks to neatly cut prey into two portions—one to eat now and one to save for later.
612,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/612.png,Haxorus,"male, female",Axe Jaw,Dragon,"Rivalry, Mold Breaker","Ice, Dragon, Fairy",180.34,104.67,9,6,5,4,5,6,"This Pokémon nests in caves and abandoned mines. It is docile, but it will become incredibly angry if its tusks are touched, so beware.","It overwhelms enemies with its prized tusks, which are sharp enough to cut through a metal transmission tower in one strike."
613,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/613.png,Cubchoo,"male, female",Chill,Ice,"Snow Cloak, Slush Rush","Fire, Fighting, Rock, Steel",50.8,8.41,5,3,4,4,3,3,"Many of this species can be found along the shorelines of cold regions. If a Cubchoo lacks dangling snot, there’s a chance it is sick.","When Cubchoo starts sneezing, watch out! If it spatters you with its frosty snot, you’ll get frostbite."
614,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/614.png,Beartic,"male, female",Freezing,Ice,"Snow Cloak, Slush Rush","Fire, Fighting, Rock, Steel",259.08,257.94,8,5,6,5,5,3,"It is a ferocious, carnivorous Pokémon. Once it captures its prey, it will breathe cold air onto the prey to freeze and preserve it.","Feared as the Snow-White Demon in northern lands, Beartic uses its frosty claws and fangs to attack prey."
615,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/615.png,Cryogonal,unknown,Crystallizing,Ice,Levitate,"Fire, Fighting, Rock, Steel",109.22,146.84,3,3,5,6,8,7,Cryogonal appear during cold seasons. It is said that people and Pokémon who die on snowy mountains are reborn into these Pokémon.,Cryogonal uses its chains of ice to constrict its opponents and then flash-freezes them where they stand.
616,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/616.png,Shelmet,"male, female",Snail,Bug,"Hydration, Shell Armor","Fire, Flying, Rock",40.64,7.65,3,5,3,3,4,2,"When attacked, it tightly shuts the lid of its shell. This reaction fails to protect it from Karrablast, however, because they can still get into the shell.","It has a strange physiology that responds to electricity. When together with Karrablast, Shelmet evolves for some reason."
617,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/617.png,Accelgor,"male, female",Shell Out,Bug,"Hydration, Sticky Hold","Fire, Flying, Rock",78.74,25.11,5,3,5,6,4,9,It moves with blinding speed and lobs poison at foes. Featuring Accelgor as a main character is a surefire way to make a movie or comic popular.,"Discarding its shell made it nimble. To keep itself from dehydrating, it wraps its body in bands of membrane."
618,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/618.png,Stunfisk,"male, female",Trap,"Ground, Electric","Static, Limber","Water, Grass, Ice, Ground",71.12,10.94,4,5,7,5,6,2,"Its skin is very hard, so it is unhurt even if stepped on by sumo wrestlers. It smiles when transmitting electricity.","It conceals itself in the mud of the seashore. Then it waits. When prey touch it, it delivers a jolt of electricity."
619,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/619.png,Mienfoo,"male, female",Martial Arts,Fighting,"Inner Focus, Regenerator","Flying, Psychic, Fairy",88.9,19.84,5,3,3,4,3,4,"In fights, they dominate with onslaughts of flowing, continuous attacks. With their sharp claws, they cut enemies.",They seclude themselves in the mountains and devote themselves to training. The form of their kicks and chops differs from pack to pack.
620,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/620.png,Mienshao,"male, female",Martial Arts,Fighting,"Inner Focus, Regenerator","Flying, Psychic, Fairy",139.7,35.23,8,4,4,6,4,7,"When Mienshao lets out a bizarre wail, you’re in danger. A flurry of kicks and chops too fast to see is about to be unleashed!","Using the long fur on its arms like whips, it launches into combo attacks that, once started, no one can stop."
621,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/621.png,Druddigon,"male, female",Cave,Dragon,"Rough Skin, Sheer Force","Ice, Dragon, Fairy",160.02,137.88,8,6,5,4,6,3,"Druddigon lives in caves, but it never skips sunbathing—it won’t be able to move if its body gets too cold.","Druddigon are vicious and cunning. They take up residence in nests dug out by other Pokémon, treating the stolen nests as their own lairs."
622,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/622.png,Golett,unknown,Automaton,"Ground, Ghost","Iron Fist, Klutz","Water, Grass, Ice, Ghost, Dark",99.06,91.26,5,3,4,3,3,3,These Pokémon are thought to have been created by the science of an ancient and mysterious civilization.,"Its movements are powered by a mysterious energy. It has continued to move since ancient times, so its power may soon run out."
623,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/623.png,Golurk,unknown,Automaton,"Ground, Ghost","Iron Fist, Klutz","Water, Grass, Ice, Ghost, Dark",279.4,327.38,8,5,6,4,5,4,"When the seal on its chest is removed, it rages indiscriminately. During such rampages, it can turn a whole town into a mountain of rubble.",Golurk were created by ancient people to protect both people and Pokémon. They run on a mysterious energy.
624,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/624.png,Pawniard,"male, female",Sharp Blade,"Dark, Steel","Inner Focus, Defiant","Fire, Fighting, , Ground",50.8,10.12,5,5,3,3,3,4,"Pawniard will fearlessly challenge even powerful foes. In a pinch, it will cling to opponents and pierce them with the blades all over its body.","Any chips in its blades would prove fatal for it. After each battle, it diligently maintains its blades using its favorite sharpening stone."
625,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/625.png,Bisharp,"male, female",Sword Blade,"Dark, Steel","Inner Focus, Defiant","Fire, Fighting, , Ground",160.02,69.44,8,6,4,4,5,5,This Pokémon commands a group of several Pawniard. Groups that are defeated in territorial disputes are absorbed by the winning side.,Bisharp mercilessly cuts its opponents to pieces with the sharp blades covering its body. It will do anything to win.
626,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/626.png,Bouffalant,"male, female",Bash Buffalo,Normal,"Reckless, Sap Sipper",Fighting,160.02,93.87,7,6,6,3,6,4,These Pokémon can crush a car with no more than a headbutt. Bouffalant with more hair on their heads hold higher positions within the herd.,These Pokémon live in herds of about 20 individuals. Bouffalant that betray the herd will lose the hair on their heads for some reason.
627,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/627.png,Rufflet,male,Eaglet,"Normal, Flying","Keen Eye, Sheer Force","Electric, Ice, Rock",50.8,10.39,5,3,5,3,3,4,They pick fights indiscriminately. They grow stronger and more powerful each time they faint or are injured.,"With its sharp claws, this Pokémon pierces its prey, and then it pecks at them. Although it also consumes berries, it’s a carnivore at heart."
628,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/628.png,Braviary,male,Valiant,"Normal, Flying","Keen Eye, Sheer Force","Electric, Ice, Rock",149.86,40.68,8,5,6,4,5,5,"The more scars they have, the more respect these brave soldiers of the sky get from their peers.","For the sake of its friends, this brave warrior of the sky will not stop battling, even if injured."
629,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/629.png,Vullaby,", female",Diapered,"Dark, Flying","Big Pecks, Overcoat","Electric, Ice, Rock, Fairy",50.8,8.91,4,5,5,3,4,4,They tend to guard their posteriors with suitable bones they have found. They pursue weak Pokémon.,Its healthy appetite leads to visible growth spurts. It often has to replace the bones it wears as its size increases.
630,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/630.png,Mandibuzz,", female",Bone Vulture,"Dark, Flying","Big Pecks, Overcoat","Electric, Ice, Rock, Fairy",119.38,39.2,4,7,7,4,6,5,"It’s always searching for food for Vullaby. When it finds a weak Pokémon, Mandibuzz swoops it right off to its nest.","Watching from the sky, they attack weakened prey on the ground. They have a habit of decorating themselves with bones."
631,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/631.png,Heatmor,"male, female",Anteater,Fire,"Flash Fire, Gluttony","Water, Ground, Rock",139.7,57.56,6,4,5,7,4,4,"There’s a hole in its tail that allows it to draw in the air it needs to keep its fire burning. If the hole gets blocked, this Pokémon will fall ill.","A flame serves as its tongue, melting through the hard shell of Durant so that Heatmor can devour their insides."
632,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/632.png,Durant,"male, female",Iron Ant,"Bug, Steel","Swarm, Hustle","Fire,",30.48,32.76,7,7,4,3,3,7,"They lay their eggs deep inside their nests. When attacked by Heatmor, they retaliate using their massive mandibles.","With their large mandibles, these Pokémon can crunch their way through rock. They work together to protect their eggs from Sandaconda."
633,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/633.png,Deino,"male, female",Irate,"Dark, Dragon",Hustle,"Ice, Fighting, Bug, Dragon, Fairy,",78.74,17.14,4,3,4,3,3,3,"It can’t see, so its first approach to examining things is to bite them. You will be covered in wounds until a Deino warms up to you.","It nests deep inside a cave. Food there is scarce, so Deino will sink its teeth into anything that moves and attempt to eat it."
634,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/634.png,Zweilous,"male, female",Hostile,"Dark, Dragon",Hustle,"Ice, Fighting, Bug, Dragon, Fairy,",139.7,49.59,5,5,5,4,5,4,"The two heads do not get along at all. If you don’t give each head the same amount of attention, they’ll begin fighting out of jealousy.","The two heads have different likes and dislikes. Because the heads fight with each other, Zweilous gets stronger without needing to rely on others."
635,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/635.png,Hydreigon,"male, female",Brutal,"Dark, Dragon",Levitate,"Ice, Fighting, Bug, Dragon, Fairy,",180.34,158.72,7,6,6,8,6,6,"Only the central head has a brain. It is very intelligent, but it thinks only of destruction.","It’s said that Hydreigon grew ferocious because people in times long past loathed it, considering it to be evil incarnate and attacking it relentlessly."
636,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/636.png,Larvesta,"male, female",Torch,"Bug, Fire",Flame Body,"Water, Flying, Rock,",109.22,28.57,5,4,4,3,4,4,This Pokémon was called the Larva That Stole the Sun. The fire Larvesta spouts from its horns can cut right through a sheet of iron.,"In ancient times, Larvesta was worshiped as the emissary of the sun. However, it was also viewed as a burden since it often caused forest fires."
637,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/637.png,Volcarona,"male, female",Sun,"Bug, Fire",Flame Body,"Water, Flying, Rock,",160.02,45.63,4,4,5,8,7,6,"Its burning body causes it to be unpopular in hot parts of the world, but in cold ones, Volcarona is revered as an embodiment of the sun.",This Pokémon scatters burning scales. Most of the danger of these scales is not in their heat—it’s in the way they rob the surrounding air of oxygen.
638,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/638.png,Cobalion,unknown,Iron Will,"Steel, Fighting",Justified,"Fire, Fighting, Ground",210.82,248.04,6,8,6,6,5,7,"This Pokémon appears in a legend alongside Terrakion and Virizion, fighting against humans in defense of the Unova region’s Pokémon.","From the moment it’s born, this Pokémon radiates the air of a leader. Its presence will calm even vicious foes."
639,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/639.png,Terrakion,unknown,Cavern,"Rock, Fighting",Justified,"Water, Grass, Fighting, Ground, Psychic, Steel, Fairy",190.5,257.94,8,6,6,5,6,7,It has phenomenal power. It will mercilessly crush anyone or anything that bullies small Pokémon.,"In Unovan legend, Terrakion battled against humans in an effort to protect other Pokémon."
640,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/640.png,Virizion,unknown,Grassland,"Grass, Fighting",Justified,"Fire, Ice, Poison, Flying, , Psychic, Fairy",200.66,198.41,6,5,6,6,8,7,A legend tells of this Pokémon working together with Cobalion and Terrakion to protect the Pokémon of the Unova region.,"It darts around opponents with a flurry of quick movements, slicing them up with its horns."
641,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/641.png,Tornadus,male,Cyclone,Flying,Prankster,"Electric, Ice, Rock",149.86,62.51,7,5,5,8,5,7,The lower half of its body is wrapped in a cloud of energy. It zooms through the sky at 200 mph.,"Tornadus expels massive energy from its tail, causing severe storms. Its power is great enough to blow houses away."
642,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/642.png,Thundurus,male,Bolt Strike,"Electric, Flying",Prankster,"Ice, Rock",149.86,60.52,7,5,5,8,5,7,The spikes on its tail discharge immense bolts of lightning. It flies around the Unova region firing off lightning bolts.,"As it flies around, it shoots lightning all over the place and causes forest fires. It is therefore disliked."
643,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/643.png,Reshiram,unknown,Vast White,"Dragon, Fire",Turboblaze,"Ground, Rock, Dragon",320.04,327.38,8,6,6,9,8,6,This legendary Pokémon can scorch the world with fire. It helps those who want to build a world of truth.,"When Reshiram’s tail flares, the heat energy moves the atmosphere and changes the world’s weather."
644,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/644.png,Zekrom,unknown,Deep Black,"Dragon, Electric",Teravolt,"Ice, Ground, Dragon, Fairy",289.56,342.27,9,8,6,8,6,6,This legendary Pokémon can scorch the world with lightning. It assists those who want to build an ideal world.,"Concealing itself in lightning clouds, it flies throughout the Unova region. It creates electricity in its tail."
645,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/645.png,Landorus,male,Abundance,"Ground, Flying",Sand Force,"Water, Ice,",149.86,67.45,8,6,6,7,5,6,Lands visited by Landorus grant such bountiful crops that it has been hailed as “The Guardian of the Fields.”,"From the forces of lightning and wind, it creates energy to give nutrients to the soil and make the land abundant."
646,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/646.png,Kyurem,unknown,Boundary,"Dragon, Ice",Pressure,"Fighting, Rock, Dragon, Steel, Fairy",299.72,322.43,8,6,8,8,6,6,This legendary ice Pokémon waits for a hero to fill in the missing parts of its body with truth or ideals.,"It generates a powerful, freezing energy inside itself, but its body became frozen when the energy leaked out."
647,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/647.png,Keldeo,unknown,Colt,"Water, Fighting",Justified,"Grass, Electric, Flying, Psychic, Fairy",139.7,48.1,5,6,6,8,6,7,"It crosses the world, running over the surfaces of oceans and rivers. It appears at scenic waterfronts.","When it is resolute, its body fills with power and it becomes swifter. Its jumps are then too fast to follow."
648,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/648.png,Meloetta,unknown,Melody,"Normal, Psychic",Serene Grace,"Bug, Dark",60.96,6.44,5,5,6,8,8,6,The melodies sung by Meloetta have the power to make Pokémon that hear them happy or sad.,Its melodies are sung with a special vocalization method that can control the feelings of those who hear it.
649,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/649.png,Genesect,unknown,Paleozoic,"Bug, Steel",Download,"Fire,",149.86,81.86,8,6,5,8,6,6,This ancient bug Pokémon was altered by Team Plasma. They upgraded the cannon on its back.,This Pokémon existed 300 million years ago. Team Plasma altered it and attached a cannon to its back.
650,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/650.png,Chespin,"male, female",Spiny Nut,Grass,Overgrow,"Fire, Ice, Poison, Flying, Bug",40.64,8.91,4,4,4,3,3,3,"When Chespin tenses up just before landing a headbutt, the spikes on its head sharpen to points, piercing the enemy’s body on contact.",Eating lots of berries makes the bark shell that covers Chespin’s head and body grow sturdier.
651,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/651.png,Quilladin,"male, female",Spiny Armor,Grass,Overgrow,"Fire, Ice, Poison, Flying, Bug",71.12,28.75,5,6,4,4,4,4,"It’s protected by a sturdy shell. The shell is also very heavy, which naturally strengthens Quilladin’s lower body.","It can send a trailer flying with a tackle. It’s numb to pain, so even violent collisions don’t faze it."
652,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/652.png,Chesnaught,"male, female",Spiny Armor,"Grass, Fighting",Overgrow,"Fire, Ice, Poison, Flying, , Psychic, Fairy",160.02,89.28,7,8,6,5,5,4,"When its allies are in trouble, Chesnaught creates a shield with its arms and uses its own body to block attacks.","Its gentle disposition would have it avoid conflict, but it gives opponents a thrashing with its thorned fists when the situation calls for it."
653,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/653.png,Fennekin,"male, female",Fox,Fire,Blaze,"Water, Ground, Rock",40.64,9.31,3,3,3,4,4,4,"This Pokémon gets worked up easily. Its body can also overheat, so it uses its ears to dissipate the heat and calm down.","Twigs make for Fennekin’s snacks. When it nibbles on twigs, it finds the courage to face strong foes."
654,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/654.png,Braixen,"male, female",Fox,Fire,Blaze,"Water, Ground, Rock",99.06,14.4,4,4,4,6,5,5,"It ignites the twig from its tail and waves the twig around to signal its allies. To indicate danger, it draws circles in the air with the twig’s flame.",Braixen’s branch ignites as it’s pulled from the Pokémon’s tail. Braixen then uses the flame to spark powerful attacks.
655,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/655.png,Delphox,"male, female",Fox,"Fire, Psychic",Blaze,"Water, Ground, Rock, Ghost, Dark",149.86,38.7,5,5,5,7,6,7,"It leaves burn marks in the ground with the flame at the tip of its wand. Long ago, people used the shapes of these burn marks for divination.","It controls flames telekinetically, trapping its foes in a fiery vortex surpassing 5,400 degrees Fahrenheit and burning them to a crisp."
656,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/656.png,Froakie,"male, female",Bubble Frog,Water,Torrent,"Grass, Electric",30.48,6.93,4,3,3,4,3,5,Its happy-go-lucky look is an act intended to fool its enemies. It will suddenly drop the facade and overwhelm its foes with its blinding speed.,"It utilizes its extraordinary jumping abilities to flummox its foes, throwing springy bubbles at them from above their heads."
657,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/657.png,Frogadier,"male, female",Bubble Frog,Water,Torrent,"Grass, Electric",60.96,10.8,4,4,4,5,4,6,"It excels at devising battle strategies that make use of the terrain, and it never misses its mark when throwing bubble-covered pebbles.",The tips of its fingers and toes stick firmly to vertical surfaces. Frogadier can scale skyscrapers with ease.
658,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/658.png,Greninja,"male, female",Ninja,"Water, Dark",Torrent,"Grass, Electric, Fighting, Bug, Fairy",149.86,39.69,6,4,5,7,5,8,The movement of air against the long tongue Greninja keeps wrapped around its neck allows it to sense enemies it can’t see.,It makes shuriken out of mucus excreted from its thighs. These shuriken can cut cleanly through steel cables.
659,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/659.png,Bunnelby,"male, female",Digging,Normal,"Pickup, Cheek Pouch",Fighting,40.64,4.95,3,3,3,2,3,4,"It excels at digging holes. Using its ears, it can dig a nest 33 feet deep in one night.",It’s very sensitive to danger. The sound of Corviknight’s flapping will have Bunnelby digging a hole to hide underground in moments.
660,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/660.png,Diggersby,"male, female",Digging,"Normal, Ground","Pickup, Cheek Pouch","Water, Grass, Ice, Fighting",99.06,42.08,4,5,5,3,5,5,"With power equal to an excavator, it can dig through dense bedrock. It’s a huge help during tunnel construction.",The fur on its belly retains heat exceptionally well. People used to make heavy winter clothing from fur shed by this Pokémon.
661,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/661.png,Fletchling,"male, female",Tiny Robin,"Normal, Flying",Big Pecks,"Electric, Ice, Rock",30.48,1.67,3,3,3,3,3,4,"This Pokémon is normally calm, but once it enters battle, its hormonal balance changes and it becomes aggressive.",Fletchling can be found in both rural and urban areas. They once had a huge territorial dispute with Squawkabilly. Fights broke out all over town.
662,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/662.png,Fletchinder,"male, female",Ember,"Fire, Flying",Flame Body,"Water, Electric, Rock,",71.12,15.88,5,4,4,4,4,5,Fletchinder scatters embers in tall grass where bug Pokémon might be hiding and then catches them as they come leaping out.,"Its territory has a radius of just over a mile. If any bird Pokémon should enter, it will show them no mercy."
663,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/663.png,Talonflame,"male, female",Scorching,"Fire, Flying",Flame Body,"Water, Electric, Rock,",119.38,24.3,5,5,5,5,5,8,"It has top-notch flying capabilities. It flies around easily, even while carrying prey that weighs more than 220 lbs.","When it gets excited, it vents sparks from the gaps between its feathers. These unburnable feathers are used as a fireproof material."
664,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/664.png,Scatterbug,"male, female",Scatterdust,Bug,"Shield Dust, Compound Eyes","Fire, Flying, Rock",30.48,2.48,3,3,3,2,2,3,Any poison this Pokémon takes in is converted into a black powder and secreted. That’s why Scatterbug can eat poisonous leaves and roots.,This Pokémon scatters poisonous powder to repel enemies. It will eat different plants depending on where it lives.
665,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/665.png,Spewpa,"male, female",Scatterdust,Bug,Shed Skin,"Fire, Flying, Rock",30.48,8.33,2,4,3,2,2,2,"If Rufflet attacks this Pokémon by pecking at it, it will retaliate with its sharp fur and poisonous black powder.","Spewpa doesn’t live in a fixed location. It roams where it pleases across the fields and mountains, building up the energy it needs to evolve."
666,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/666.png,Vivillon,"male, female",Scale,"Bug, Flying","Shield Dust, Compound Eyes","Fire, Electric, Ice, Flying, Rock,",119.38,16.88,4,3,5,6,3,6,The patterns on this Pokémon depend on the climate and topography of the land it was born in. This form is from lands where flowers bloom.,"This Pokémon was born in a land where flowers bloom. It scatters colorful, toxic scales from its wings during battle."
667,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/667.png,Litleo,"male, female",Lion Cub,"Fire, Normal","Rivalry, Unnerve","Water, Fighting, Ground, Rock",60.96,13.41,3,4,4,5,4,5,"When Litleo are young, female Pyroar will teach them how to hunt. Once the Litleo mature, they will leave the pride and set out on their own.","The more a Litleo trains its body and spirit by battling mighty enemies, the hotter its mane will grow."
668,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/668.png,Pyroar,male,Royal,"Fire, Normal","Rivalry, Unnerve","Water, Fighting, Ground, Rock",149.86,80.86,4,5,6,7,4,7,The females of a pride work together to bring down prey. It’s thanks to them that their pride doesn’t starve.,"The mane of a male Pyroar heats up to over 3,600 degrees Fahrenheit during battle. Merely approaching it will cause severe burns."
669,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/669.png,Flabébé,", female",Single Bloom,Fairy,Flower Veil,"Poison, Steel",10.16,0.09,3,3,3,4,5,3,This Pokémon can draw forth the power hidden within blooming wild flowers. It is particularly fond of red flowers.,"This Flabébé rides a red flower. Immediately after birth, this Pokémon begins flying around in search of a flower it likes."
670,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/670.png,Floette,", female",Single Bloom,Fairy,Flower Veil,"Poison, Steel",20.32,0.9,3,3,4,5,6,4,This Pokémon draws forth what power is left in withered flowers to make them healthy again. It holds a red flower.,This Pokémon uses red wavelengths of light to pour its own energy into flowers and draw forth their latent potential.
671,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/671.png,Florges,", female",Garden,Fairy,Flower Veil,"Poison, Steel",109.22,9.9,4,4,5,7,10,5,This Pokémon creates an impressive flower garden in its territory. It draws forth the power of the red flowers around its neck.,They say that flower gardens created by Florges are constantly showered with a power that can heal both body and spirit.
672,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/672.png,Skiddo,"male, female",Mount,Grass,Sap Sipper,"Fire, Ice, Poison, Flying, Bug",88.9,30.73,4,3,4,4,4,4,"Until recently, people living in the mountains would ride on the backs of these Pokémon to traverse the mountain paths.","As long as it has sunlight and water, Skiddo can make energy with the leaves on its body, allowing it to live on rocky mountains barren of food."
673,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/673.png,Gogoat,"male, female",Mount,Grass,Sap Sipper,"Fire, Ice, Poison, Flying, Bug",170.18,90.27,6,4,8,6,5,4,"It can sense the feelings of others by touching them with its horns. This species has assisted people with their work since 5,000 years ago.",These Pokémon live in herds in mountainous places. The victor in their contests of clashing horns will become the leader of the herd.
674,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/674.png,Pancham,"male, female",Playful,Fighting,"Iron Fist, Mold Breaker","Flying, Psychic, Fairy",60.96,7.92,5,4,4,3,3,3,It chooses a Pangoro as its master and then imitates its master’s actions. This is how it learns to battle and hunt for prey.,"Wanting to make sure it’s taken seriously, Pancham’s always giving others a glare. But if it’s not focusing, it ends up smiling."
